Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
14.85024,S,14.85024,1.541362,0,0.4831761,0,0,33.94948,49.68135,0,45.0312,79.87935,7.675805,-79.134988566875,-79.1349885667734,-0.000126808622735354,1570.68644875593,1570.68644875023,0.00423288236418223,89.99985,89.99985,28095.08,0.0675873
14.86024,S,14.86024,1.540687,0,0.4832672,0,0,33.94948,49.61036,0,45.0312,79.88139,7.676255,-79.0677157830454,-79.067715782944,-0.000126653379565414,1569.89577161577,1569.89577161007,0.00423161583041488,89.99985,89.99985,28110.78,0.06762962
14.87024,S,14.87024,1.540012,0,0.4833583,0,0,33.94948,49.53952,0,45.0312,79.88346,7.67671,-79.0005860503665,-79.0005860502652,-0.000126498384611742,1569.10576577293,1569.10576576723,0.00423035084659704,89.99985,89.99985,28126.47,0.06767193
14.88025,S,14.88025,1.539337,0,0.4834495,0,0,33.94948,49.46883,0,45.0312,79.88551,7.677161,-78.9335695665152,-78.9335695664141,-0.000126343683349074,1568.31643009491,1568.31643008921,0.00422908740979179,89.99985,89.99985,28142.15,0.06771423
14.89025,S,14.89025,1.538664,0,0.4835408,0,0,33.94948,49.39827,0,45.0312,79.88755,7.677611,-78.8666911667606,-78.8666911666597,-0.000126189300409558,1567.52776320087,1567.52776319517,0.0042278255168159,89.99985,89.99985,28157.83,0.06775651
14.90025,S,14.90025,1.53799,0,0.4836323,0,0,33.94948,49.32784,0,45.0312,79.8896,7.678063,-78.7999389301738,-78.799938930073,-0.000126035199792363,1566.73976382918,1566.73976382348,0.00422656516484615,89.99985,89.99985,28173.5,0.06779879
14.91025,S,14.91025,1.537318,0,0.4837236,0,0,33.94948,49.25753,0,45.0312,79.89165,7.678514,-78.7333029226468,-78.7333029225462,-0.000125881366339242,1565.95243081755,1565.95243081185,0.00422530635121089,89.99985,89.99985,28189.16,0.06784105
14.92025,S,14.92025,1.536645,0,0.4838152,0,0,33.94948,49.18737,0,45.0312,79.8937,7.678966,-78.6668139399136,-78.6668139398131,-0.000125727815208441,1565.16576269574,1565.16576269004,0.00422404907308691,89.99985,89.99985,28204.81,0.06788329
14.93025,S,14.93025,1.535974,0,0.4839068,0,0,33.94948,49.11734,0,45.0312,79.89574,7.679414,-78.6004372125971,-78.6004372124968,-0.000125574607032942,1564.37975834118,1564.37975833548,0.00422279332704465,89.99985,89.99985,28220.46,0.06792553
14.94025,S,14.94025,1.535302,0,0.4839986,0,0,33.94948,49.04745,0,45.0312,79.89779,7.679866,-78.5341906220914,-78.5341906219912,-0.000125421607283316,1563.59441645251,1563.59441644681,0.00422153911099985,89.99985,89.99985,28236.09,0.06796775
14.95025,S,14.95025,1.534631,0,0.4840904,0,0,33.94948,48.9777,0,45.0312,79.89983,7.680315,-78.4680850959148,-78.4680850958148,-0.000125268994068948,1562.80973561909,1562.80973561339,0.00422028642108716,89.99985,89.99985,28251.72,0.06800996
14.96025,S,14.96025,1.533961,0,0.4841822,0,0,33.94948,48.90807,0,45.0312,79.90187,7.680765,-78.4020868581011,-78.4020868580013,-0.000125116596859576,1562.02571476803,1562.02571476233,0.00421903525514653,89.99985,89.99985,28267.34,0.06805216
14.97025,S,14.97025,1.533292,0,0.4842741,0,0,33.94948,48.83858,0,45.0312,79.90391,7.681214,-78.3362227307413,-78.3362227306416,-0.000124964480077743,1561.24235255823,1561.24235255253,0.00421778561037368,89.99985,89.99985,28282.96,0.06809434
14.98025,S,14.98025,1.532623,0,0.4843662,0,0,33.94948,48.7692,0,45.0312,79.90594,7.681663,-78.270458937869,-78.2704589377695,-0.000124812622880862,1560.45964798635,1560.45964798065,0.00421653748417277,89.99985,89.99985,28298.56,0.06813651
14.99025,S,14.99025,1.531954,0,0.4844584,0,0,33.94948,48.69999,0,45.0312,79.90798,7.682111,-78.204873958935,-78.2048739588356,-0.000124661193904412,1559.67759926424,1559.67759925854,0.00421529087226159,89.99985,89.99985,28314.16,0.06817868
15.00025,S,15.00025,1.531286,0,0.4845506,0,0,33.94948,48.63089,0,45.0312,79.91002,7.68256,-78.1393734199164,-78.1393734198172,-0.000124509899457391,1558.89620554751,1558.89620554181,0.00421404577329485,89.99985,89.99985,28329.75,0.06822082
15.01025,S,15.01025,1.530618,0,0.484643,0,0,33.94948,48.56193,0,45.0312,79.91205,7.683007,-78.0740119584054,-78.0740119583063,-0.000124358904385715,1558.11546544538,1558.11546543968,0.00421280218427879,89.99985,89.99985,28345.33,0.06826296
15.02025,S,15.02025,1.529951,0,0.4847353,0,0,33.94948,48.4931,0,45.0312,79.91409,7.683457,-78.0087736798296,-78.0087736797307,-0.000124208297744077,1557.33537772601,1557.33537772032,0.00421156010132911,89.99985,89.99985,28360.9,0.06830508
15.03025,S,15.03025,1.529284,0,0.4848278,0,0,33.94948,48.4244,0,45.0312,79.91612,7.683905,-77.9436585841891,-77.9436585840904,-0.000124057865422261,1556.55594115759,1556.5559411519,0.00421031952270262,89.99985,89.99985,28376.47,0.06834719
15.04025,S,15.04025,1.528618,0,0.4849204,0,0,33.94948,48.35582,0,45.0312,79.91815,7.684351,-77.8786587241978,-77.8786587240992,-0.000123907713527984,1555.77715458776,1555.77715458207,0.00420908044559504,89.99985,89.99985,28392.03,0.06838928
15.05025,S,15.05025,1.527953,0,0.4850129,0,0,33.94948,48.28737,0,45.0312,79.92018,7.684798,-77.813785027374,-77.8137850272756,-0.000123757883746421,1554.99901675488,1554.99901674919,0.00420784286678524,89.99985,89.99985,28407.58,0.06843137
15.06025,S,15.06025,1.527288,0,0.4851056,0,0,33.94948,48.21907,0,45.0312,79.92221,7.685246,-77.7490384871286,-77.7490384870304,-0.000123608317339371,1554.22152638739,1554.2215263817,0.00420660678363947,89.99985,89.99985,28423.12,0.06847344
15.07025,S,15.07025,1.526623,0,0.4851985,0,0,33.94948,48.15089,0,45.0312,79.92422,7.685689,-77.6844340046232,-77.6844340045251,-0.000123459012412054,1553.44468206471,1553.44468205902,0.00420537219354294,89.99985,89.99985,28438.66,0.0685155
15.08025,S,15.08025,1.525959,0,0.4852914,0,0,33.94948,48.08282,0,45.0312,79.92626,7.686138,-77.6199199224976,-77.6199199223997,-0.00012330999738618,1552.66848288284,1552.66848287715,0.00420413909359664,89.99985,89.99985,28454.19,0.06855755
15.09025,S,15.09025,1.525295,0,0.4853844,0,0,33.94948,48.0149,0,45.0312,79.92828,7.686583,-77.5555290233074,-77.5555290232096,-0.000123161298788678,1551.89292760994,1551.89292760425,0.00420290748063628,89.99985,89.99985,28469.71,0.06859959
15.10025,S,15.10025,1.524632,0,0.4854774,0,0,33.94948,47.94711,0,45.0312,79.93031,7.687028,-77.4912781950356,-77.4912781949379,-0.000123012801037927,1551.11801484531,1551.11801483962,0.0042016773526534,89.99985,89.99985,28485.22,0.06864161
15.11025,S,15.11025,1.52397,0,0.4855705,0,0,33.94948,47.87944,0,45.0312,79.93233,7.687476,-77.4271426024127,-77.4271426023152,-0.000122864614031206,1550.34374343659,1550.3437434309,0.00420044870654055,89.99985,89.99985,28500.72,0.06868362
15.12025,S,15.12025,1.523308,0,0.4856637,0,0,33.94948,47.8119,0,45.0312,79.93435,7.687919,-77.3631301927252,-77.3631301926279,-0.000122716711241585,1549.57011215196,1549.57011214627,0.00419922153945556,89.99985,89.99985,28516.22,0.06872562
15.13025,S,15.13025,1.522646,0,0.4857571,0,0,33.94948,47.74449,0,45.0312,79.93637,7.688365,-77.2992280516331,-77.2992280515359,-0.000122569109722091,1548.79711988872,1548.79711988303,0.00419799584838574,89.99985,89.99985,28531.71,0.06876761
15.14025,S,15.14025,1.521985,0,0.4858504,0,0,33.94948,47.6772,0,45.0312,79.93839,7.68881,-77.23545406053,-77.235454060433,-0.000122421695785884,1548.02476536538,1548.02476535969,0.00419677163145524,89.99985,89.99985,28547.19,0.06880958
15.15025,S,15.15025,1.521325,0,0.4859438,0,0,33.94948,47.61005,0,45.0312,79.94041,7.689253,-77.1718042457731,-77.1718042456762,-0.000122274603962391,1547.25304734017,1547.25304733448,0.00419554888544295,89.99985,89.99985,28562.66,0.06885155
15.16025,S,15.16025,1.520665,0,0.4860373,0,0,33.94948,47.54301,0,45.0312,79.94241,7.689695,-77.1082656930221,-77.1082656929254,-0.000122127803935121,1546.48196470048,1546.48196469479,0.0041943276074309,89.99985,89.99985,28578.12,0.06889349
15.17025,S,15.17025,1.520005,0,0.4861309,0,0,33.94948,47.47612,0,45.0312,79.94444,7.690141,-77.0448592639035,-77.0448592638069,-0.000121981280545829,1545.71151612506,1545.71151611937,0.00419310779465271,89.99985,89.99985,28593.58,0.06893543
15.18025,S,15.18025,1.519346,0,0.4862247,0,0,33.94948,47.40934,0,45.0312,79.94645,7.690584,-76.9815660836123,-76.9815660835159,-0.00012183502053105,1544.94170048143,1544.94170047574,0.00419188944447463,89.99985,89.99985,28609.03,0.06897736
15.19025,S,15.19025,1.518687,0,0.4863184,0,0,33.94948,47.34269,0,45.0312,79.94846,7.691028,-76.9183901257919,-76.9183901256956,-0.000121689021996004,1544.17251659737,1544.17251659168,0.00419067255428187,89.99985,89.99985,28624.47,0.06901927
15.20025,S,15.20025,1.518029,0,0.4864123,0,0,33.94948,47.27615,0,45.0312,79.95047,7.69147,-76.8553284102098,-76.8553284101137,-0.000121543269782445,1543.40396333045,1543.40396332476,0.00418945712161121,89.99985,89.99985,28639.9,0.06906117
15.21025,S,15.21025,1.517372,0,0.4865061,0,0,33.94948,47.20975,0,45.0312,79.95248,7.691912,-76.792394844617,-76.792394844521,-0.000121397799891207,1542.63603939917,1542.63603939348,0.00418824314363943,89.99985,89.99985,28655.33,0.06910305
15.22025,S,15.22025,1.516714,0,0.4866002,0,0,33.94948,47.14347,0,45.0312,79.95449,7.692356,-76.7295705542085,-76.7295705541127,-0.000121252599058823,1541.86874371078,1541.86874370509,0.00418703061767594,89.99985,89.99985,28670.75,0.06914493
15.23025,S,15.23025,1.516058,0,0.4866942,0,0,33.94948,47.07731,0,45.0312,79.9565,7.692798,-76.6668565323954,-76.6668565322998,-0.000121107618020997,1541.10207516258,1541.1020751569,0.0041858195415228,89.99985,89.99985,28686.16,0.0691868
15.24025,S,15.24025,1.515402,0,0.4867884,0,0,33.94948,47.01128,0,45.0312,79.9585,7.693238,-76.6042796012684,-76.6042796011729,-0.000120962985622815,1540.33603238369,1540.33603237801,0.00418460991169361,89.99985,89.99985,28701.56,0.06922865
15.25025,S,15.25025,1.514746,0,0.4868827,0,0,33.94948,46.94538,0,45.0312,79.9605,7.69368,-76.541815918969,-76.5418159188736,-0.000120818548387042,1539.57061424161,1539.57061423593,0.00418340172623674,89.99985,89.99985,28716.96,0.06927049
15.26025,S,15.26025,1.514091,0,0.486977,0,0,33.94948,46.87958,0,45.0312,79.96251,7.694122,-76.4794376699956,-76.4794376699004,-0.000120674399157931,1538.80581988201,1538.80581987633,0.00418219498227213,89.99985,89.99985,28732.35,0.06931232
15.27025,S,15.27025,1.513436,0,0.4870714,0,0,33.94948,46.81392,0,45.0312,79.96451,7.694562,-76.4172143931022,-76.4172143930071,-0.000120530501934649,1538.04164775516,1538.04164774948,0.00418098967727972,89.99985,89.99985,28747.73,0.06935413
15.28025,S,15.28025,1.512782,0,0.4871658,0,0,33.94948,46.74838,0,45.0312,79.96651,7.695004,-76.3550914506963,-76.3550914506014,-0.000120386902191933,1537.27809685772,1537.27809685204,0.00417978580828471,89.99985,89.99985,28763.1,0.06939594
15.29025,S,15.29025,1.512128,0,0.4872604,0,0,33.94948,46.68296,0,45.0312,79.96851,7.695444,-76.2930837439396,-76.2930837438448,-0.000120243518454213,1536.51516603733,1536.51516603165,0.00417858337312704,89.99985,89.99985,28778.47,0.06943773
15.30025,S,15.30025,1.511475,0,0.4873551,0,0,33.94948,46.61766,0,45.0312,79.97051,7.695885,-76.2311962398858,-76.2311962397912,-0.000120100413249251,1535.75285409197,1535.75285408629,0.00417738236902139,89.99985,89.99985,28793.82,0.06947951
15.31026,S,15.31026,1.510823,0,0.4874497,0,0,33.94948,46.55249,0,45.0312,79.9725,7.696323,-76.1694170176059,-76.1694170175114,-0.000119957599840513,1534.99115993882,1534.99115993314,0.0041761827930498,89.99985,89.99985,28809.17,0.06952128
15.32026,S,15.32026,1.51017,0,0.4875445,0,0,33.94948,46.48744,0,45.0312,79.9745,7.696764,-76.1077560112073,-76.107756011113,-0.000119814994857649,1534.23008239572,1534.23008239004,0.004174984643128,89.99985,89.99985,28824.52,0.06956303
15.33026,S,15.33026,1.509519,0,0.4876393,0,0,33.94948,46.42249,0,45.0312,79.97649,7.697202,-76.0461983195288,-76.0461983194346,-0.000119672617248465,1533.46962042952,1533.46962042384,0.00417378791698226,89.99985,89.99985,28839.85,0.06960478
15.34026,S,15.34026,1.508867,0,0.4877344,0,0,33.94948,46.3577,0,45.0312,79.97849,7.697642,-75.9847846724116,-75.9847846723176,-0.000119530620490196,1532.70977259978,1532.7097725941,0.00417259261080408,89.99985,89.99985,28855.18,0.06964651
15.35026,S,15.35026,1.508217,0,0.4878292,0,0,33.94948,46.29299,0,45.0312,79.98048,7.698081,-75.9234405640482,-75.9234405639543,-0.000119388784788285,1531.95053821111,1531.95053820543,0.00417139872298288,89.99985,89.99985,28870.5,0.06968823
15.36026,S,15.36026,1.507566,0,0.4879244,0,0,33.94948,46.22842,0,45.0312,79.98248,7.69852,-75.862241493657,-75.8622414935633,-0.000119247212460886,1531.19191581313,1531.19191580745,0.00417020625088492,89.99985,89.99985,28885.81,0.06972994
15.37026,S,15.37026,1.506916,0,0.4880196,0,0,33.94948,46.16397,0,45.0312,79.98447,7.69896,-75.8011566655042,-75.8011566654106,-0.000119105964140982,1530.43390426342,1530.43390425774,0.00416901519127013,89.99985,89.99985,28901.11,0.06977163
15.38026,S,15.38026,1.506267,0,0.4881147,0,0,33.94948,46.09965,0,45.0312,79.98645,7.699395,-75.740185086179,-75.7401850860856,-0.00011896491666783,1529.67650242949,1529.67650242381,0.00416782554213004,89.99985,89.99985,28916.41,0.06981332
15.39026,S,15.39026,1.505618,0,0.4882101,0,0,33.94948,46.03542,0,45.0312,79.98844,7.699834,-75.6793078808768,-75.6793078807835,-0.000118824115516164,1528.9197093676,1528.91970936192,0.00416663730100144,89.99985,89.99985,28931.7,0.06985499
15.40026,S,15.40026,1.50497,0,0.4883055,0,0,33.94948,45.97132,0,45.0312,79.99043,7.700271,-75.6185568387421,-75.618556838649,-0.000118683602371161,1528.16352381612,1528.16352381044,0.00416545046500426,89.99985,89.99985,28946.98,0.06989665
15.41026,S,15.41026,1.504322,0,0.488401,0,0,33.94948,45.90735,0,45.0312,79.99242,7.700709,-75.5579130849706,-75.5579130848776,-0.000118543303336374,1527.40794470216,1527.40794469648,0.00416426503199739,89.99985,89.99985,28962.25,0.0699383
15.42026,S,15.42026,1.503674,0,0.4884965,0,0,33.94948,45.8435,0,45.0312,79.9944,7.701146,-75.4973905273128,-75.4973905272199,-0.00011840329799259,1526.65297081376,1526.65297080808,0.00416308099904393,89.99985,89.99985,28977.52,0.06997994
15.43026,S,15.43026,1.503027,0,0.4885922,0,0,33.94948,45.77975,0,45.0312,79.99638,7.701583,-75.4369653239101,-75.4369653238174,-0.000118263514338145,1525.89860117738,1525.8986011717,0.00416189836392698,89.99985,89.99985,28992.78,0.07002156
15.44026,S,15.44026,1.502381,0,0.4886879,0,0,33.94948,45.71613,0,45.0312,79.99836,7.702018,-75.3766623100322,-75.3766623099396,-0.000118124018690362,1525.14483457113,1525.14483456545,0.00416071712376648,89.99985,89.99985,29008.03,0.07006317
15.45026,S,15.45026,1.501735,0,0.4887836,0,0,33.94948,45.65262,0,45.0312,80.00034,7.702456,-75.3164636042848,-75.3164636041924,-0.000117984718204988,1524.39166995192,1524.39166994624,0.0041595372766108,89.99985,89.99985,29023.28,0.07010478
15.46026,S,15.46026,1.501089,0,0.4888795,0,0,33.94948,45.58923,0,45.0312,80.00233,7.702892,-75.2563731803112,-75.2563731802189,-0.000117845700041934,1523.63910623693,1523.63910623126,0.00415835881963672,89.99985,89.99985,29038.51,0.07014637
15.47026,S,15.47026,1.500444,0,0.4889755,0,0,33.94948,45.52596,0,45.0312,80.00431,7.703329,-75.196409912916,-75.1964099128239,-0.000117707000202033,1522.88714215461,1522.88714214894,0.00415718174966101,89.99985,89.99985,29053.74,0.07018794
15.48026,S,15.48026,1.499799,0,0.4890714,0,0,33.94948,45.4628,0,45.0312,80.00629,7.703766,-75.1365310854361,-75.1365310853441,-0.000117568421628095,1522.13577686055,1522.13577685488,0.00415600606547101,89.99985,89.99985,29068.96,0.07022951
15.49026,S,15.49026,1.499155,0,0.4891675,0,0,33.94948,45.39975,0,45.0312,80.00826,7.7042,-75.0767764343022,-75.0767764342104,-0.000117430187904239,1521.38500911299,1521.38500910732,0.00415483176361822,89.99985,89.99985,29084.17,0.07027106
15.50026,S,15.50026,1.498511,0,0.4892636,0,0,33.94948,45.33684,0,45.0312,80.01024,7.704635,-75.0171419858714,-75.0171419857797,-0.000117292168290598,1520.6348377099,1520.63483770423,0.00415365884196153,89.99985,89.99985,29099.38,0.0703126
15.51026,S,15.51026,1.497868,0,0.4893599,0,0,33.94948,45.27402,0,45.0312,80.01221,7.705069,-74.9576058851066,-74.9576058850151,-0.000117154400682787,1519.8852616678,1519.88526166213,0.00415248729798089,89.99985,89.99985,29114.58,0.07035413
15.52026,S,15.52026,1.497225,0,0.4894562,0,0,33.94948,45.21133,0,45.0312,80.01418,7.705503,-74.8981770727048,-74.8981770726134,-0.00011701689834427,1519.13627991381,1519.13627990814,0.0041513171290236,89.99985,89.99985,29129.77,0.07039566
15.53026,S,15.53026,1.496583,0,0.4895525,0,0,33.94948,45.14874,0,45.0312,80.01615,7.705937,-74.8388485947906,-74.8388485946994,-0.00011687958358904,1518.38789144459,1518.38789143892,0.00415014833321383,89.99985,89.99985,29144.96,0.07043716
15.54026,S,15.54026,1.495941,0,0.489649,0,0,33.94948,45.08627,0,45.0312,80.01812,7.706371,-74.7796274052395,-74.7796274051484,-0.000116742501891831,1517.64009518725,1517.64009518158,0.00414898090822101,89.99985,89.99985,29160.13,0.07047866
15.55026,S,15.55026,1.4953,0,0.4897455,0,0,33.94948,45.02393,0,45.0312,80.0201,7.706808,-74.7205452931959,-74.7205452931049,-0.000116605765044705,1516.89288975102,1516.89288974535,0.00414781485059663,89.99985,89.99985,29175.3,0.07052014
15.56026,S,15.56026,1.494659,0,0.489842,0,0,33.94948,44.96169,0,45.0312,80.02207,7.707242,-74.6615406671922,-74.6615406671014,-0.000116469200622621,1516.14627436104,1516.14627435537,0.00414665015861644,89.99985,89.99985,29190.46,0.07056161
15.57026,S,15.57026,1.494018,0,0.4899387,0,0,33.94948,44.89957,0,45.0312,80.02404,7.707675,-74.6026592241239,-74.6026592240332,-0.000116332916628075,1515.40024778547,1515.4002477798,0.00414548682947616,89.99985,89.99985,29205.62,0.07060307
15.58026,S,15.58026,1.493378,0,0.4900354,0,0,33.94948,44.83754,0,45.0312,80.026,7.708107,-74.5438681814355,-74.5438681813449,-0.00011619680505857,1514.65480912032,1514.65480911465,0.00414432486145155,89.99985,89.99985,29220.76,0.07064452
15.59026,S,15.59026,1.492739,0,0.4901322,0,0,33.94948,44.77565,0,45.0312,80.02797,7.70854,-74.4852052887362,-74.4852052886458,-0.000116060998548754,1513.90995708408,1513.90995707841,0.004143164251492,89.99985,89.99985,29235.9,0.07068596
15.60026,S,15.60026,1.4921,0,0.490229,0,0,33.94948,44.71386,0,45.0312,80.02993,7.708972,-74.4266298161845,-74.4266298160942,-0.000115925402359592,1513.16569080255,1513.16569079688,0.00414200499749432,89.99985,89.99985,29251.03,0.07072739
15.61026,S,15.61026,1.491461,0,0.490326,0,0,33.94948,44.65219,0,45.0312,80.03189,7.709404,-74.3681785199788,-74.3681785198887,-0.000115790086597969,1512.42200903397,1512.4220090283,0.00414084709665422,89.99985,89.99985,29266.16,0.0707688
15.62026,S,15.62026,1.490823,0,0.490423,0,0,33.94948,44.59062,0,45.0312,80.03385,7.709836,-74.3098106702778,-74.3098106701878,-0.000115654912944897,1511.67891094388,1511.67891093821,0.00413969054755062,89.99985,89.99985,29281.27,0.07081021
15.63026,S,15.63026,1.490185,0,0.4905202,0,0,33.94948,44.52919,0,45.0312,80.03581,7.710268,-74.2515918321921,-74.2515918321022,-0.000115520165617476,1510.93639504216,1510.93639503649,0.00413853534592027,89.99985,89.99985,29296.38,0.07085159
15.64026,S,15.64026,1.489548,0,0.4906173,0,0,33.94948,44.46783,0,45.0312,80.03777,7.7107,-74.1934246514661,-74.1934246513764,-0.000115385494081281,1510.19446081223,1510.19446080656,0.00413738149100525,89.99985,89.99985,29311.48,0.07089297
15.65026,S,15.65026,1.488911,0,0.4907146,0,0,33.94948,44.40662,0,45.0312,80.03973,7.71113,-74.1354025087126,-74.135402508623,-0.000115251118130871,1509.45310680371,1509.45310679804,0.0041362289798497,89.99985,89.99985,29326.58,0.07093434
15.66026,S,15.66026,1.488274,0,0.4908119,0,0,33.94948,44.3455,0,45.0312,80.04169,7.711564,-74.0774667926958,-74.0774667926063,-0.000115116997975852,1508.71233215234,1508.71233214667,0.00413507780989567,89.99985,89.99985,29341.67,0.0709757
